Year,Month,Day,Magnitude,Location,Longitude,Latitude,Intensity,Period,Rp [km],Rrup [km],R [km]
1985,3.0,3.0,8.0,Requínoa,-70.8168,-34.2856,6.5,0.025,154.29079133161744,92.55166182387616,93.87445893364483
1985,3.0,3.0,8.0,Las Cabras,-71.3071,-34.2913,7.5,0.025,116.71737654152706,57.826411516602256,59.92076270051028
1985,3.0,3.0,8.0,Coltauco,-71.0814,-34.292,7.0,0.025,133.80242164615683,72.50728261204665,74.18834116966518
1985,3.0,3.0,8.0,Pichidehua,-71.2883,-34.355,7.0,0.025,121.39158157622882,62.08279225222109,64.03809044276599
1985,3.0,3.0,8.0,Quinta de Tilcoco,-70.9653,-34.3555,7.0,0.025,146.122186350623,83.41850304097126,84.88374746275029
1985,3.0,3.0,8.0,Peumo,-71.1756,-34.3869,7.0,0.025,131.59109555220482,70.46046082114701,72.18919914261292
1985,3.0,3.0,8.0,Pichilemu,-72.001,-34.3884,6.5,0.025,69.9673977482749,31.2788696349264,34.999594559968195
1985,3.0,3.0,8.0,Marchihue,-71.6194,-34.3975,7.0,0.025,99.75954822574184,47.71098048979458,50.22889201466616
1985,3.0,3.0,8.0,Popeta,-70.7852,-34.4375,7.0,0.025,164.8807082274172,100.47113782508735,101.69097044276415
1985,3.0,3.0,8.0,San Vicente de tagua tagua,-71.0775,-34.4386,8.0,0.025,142.0715005638895,79.57005742076052,81.10485787957809
1985,3.0,3.0,8.0,Malloa,-70.9418,-34.4397,7.5,0.025,152.67195236252178,88.95136828571229,90.32690548017162
1985,3.0,3.0,8.0,Peralillo,-71.4804,-34.478,7.0,0.025,114.8585639174261,59.58723472232882,61.62176949404605
1985,3.0,3.0,8.0,San Fernando,-70.9853,-34.588,7.5,0.025,158.72790548291488,94.65992006899363,95.95365757068198
1985,3.0,3.0,8.0,Pumanque,-71.6541,-34.6023,6.5,0.025,111.9111221564891,54.20874398520386,56.43750400378112
1985,3.0,3.0,8.0,Placilla,-71.1145,-34.6373,7.5,0.025,152.59727285630674,90.57137055806163,91.92266912187193
1985,3.0,3.0,8.0,Santa Cruz,-71.3658,-34.6388,7.0,0.025,134.79188742781358,74.69172898003562,76.32469005341933
1985,3.0,3.0,8.0,Paredones,-71.8992,-34.6481,6.5,0.025,98.6134509047927,39.895211379111586,42.87460582567994
1985,3.0,3.0,8.0,Bucalemu,-72.0406,-34.6534,6.5,0.025,89.38007304630081,33.12186336889016,36.6559922352521
1985,3.0,3.0,8.0,Chimbarongo,-71.0434,-34.7125,6.5,0.025,163.5575515323871,100.21930661013707,101.44216751992289
1985,3.0,3.0,8.0,Chépica,-71.2729,-34.7273,6.5,0.025,148.5573801873071,86.11930882106178,87.53935849399882
1985,3.0,3.0,8.0,Lolol,-71.6107,-34.737,7.0,0.025,127.25633393486838,62.42975572141862,64.37451617806099
1985,3.0,3.0,8.0,Llico,-72.0787,-34.7639,6.5,0.025,101.65776476021983,36.8676354278445,40.07276476316413
1985,3.0,3.0,8.0,Codegua,-70.9487,-34.7725,7.0,0.025,175.16023822853964,110.17065083922547,111.28421379540751
1985,3.0,3.0,8.0,Teno,-71.1622,-34.8705,7.0,0.025,168.7490836684058,102.61849926957822,103.81310286309653
1985,3.0,3.0,8.0,Vichuquén,-71.9924,-34.8833,7.0,0.025,122.78343543107783,47.70752269179071,50.22560756338503
1985,3.0,3.0,8.0,Rauco,-71.2918,-34.8979,7.0,0.025,163.03650154365903,93.40475617724483,94.7156397341748
1985,3.0,3.0,8.0,Romeral,-71.133,-34.9609,6.0,0.025,179.09180519803397,108.78812972069417,109.91569997889299
1985,3.0,3.0,8.0,Curicó,-71.2394,-34.9828,7.0,0.025,174.65012626155996,101.32849563305274,102.53812930310862
1985,3.0,3.0,8.0,Licantén,-71.9855,-34.9846,7.0,0.025,137.3214329130234,56.318072451272975,58.46647944207233
1985,3.0,3.0,8.0,Sagrada Familia,-71.3842,-34.9992,7.0,0.025,167.91199504508748,91.2193436483766,92.56118295140818
1985,3.0,3.0,8.0,Curepto,-72.0196,-35.0917,7.0,0.025,151.35953708284316,65.32825947656231,67.18917636018831
1985,3.0,3.0,8.0,Molina,-71.2823,-35.1143,7.0,0.025,185.75968195923505,105.35767007078584,106.52155920971114
1985,3.0,3.0,8.0,Cumpeo,-71.2614,-35.2844,7.5,0.025,205.13826496903286,118.24663537010515,119.28483017581925
1985,3.0,3.0,8.0,Pelarco,-71.5253,-35.3317,7.5,0.025,198.83559671757376,106.54471924299112,107.69578047579783
1985,3.0,3.0,8.0,Constitución,-72.4116,-35.3332,6.5,0.025,183.05133144297022,88.32269480575464,89.707872293762
1985,3.0,3.0,8.0,Pencahue,-71.8005,-35.3935,6.5,0.025,197.3518270672166,100.77236297215657,101.98859285584592
1985,3.0,3.0,8.0,Talca,-71.6554,-35.4264,7.0,0.025,205.6400900989374,109.1815267684717,110.30507568202805
1985,3.0,3.0,8.0,Maule,-71.6889,-35.5225,7.0,0.025,216.43854919270592,117.22476821907725,118.27193334743377
1985,3.0,3.0,8.0,San Clemente,-71.487,-35.5378,6.5,0.025,224.52747238162473,126.85462043028622,127.82291914299026
1985,3.0,3.0,8.0,Empedrado,-72.2776,-35.5916,6.5,0.025,217.49892045398047,115.9581334449964,117.01663405589407
1985,3.0,3.0,8.0,San Javier,-71.7292,-35.5952,7.0,0.025,224.34691823782555,123.1618411678049,124.15894270477271
1985,3.0,3.0,8.0,Colbún ,-71.4057,-35.6949,5.5,0.025,245.5724812443063,145.16071577194168,146.00766191246908
1985,3.0,3.0,8.0,Chanco,-72.533,-35.7367,6.5,0.025,238.55214569719382,132.21334207707986,133.14267443954387
1985,3.0,3.0,8.0,Curanipe,-72.634,-35.8453,6.5,0.025,253.92082308790145,144.64970714770647,145.49962787457798
1985,3.0,3.0,8.0,Linares,-71.5931,-35.8467,7.0,0.025,258.026817134544,152.90644772906825,153.71072080647372
1985,3.0,3.0,8.0,Cauquenes,-72.3255,-35.9649,6.5,0.025,265.33826185604437,156.5358285369964,157.32154826814846
1985,3.0,3.0,8.0,Parral,-71.826,-36.1431,6.5,0.025,289.2962666124175,178.4774336186236,179.16695634188136
2010,2.0,27.0,8.8,San Pedro,-71.272,-32.9359,6.5,0.025,265.46922257819796,128.29181096573663,130.7012276262441
2010,2.0,27.0,8.8,San Antonio,-71.6075,-33.5947,6.0,0.025,158.28226217273354,59.0807943751443,64.14485486878164
2010,2.0,27.0,8.8,Llolleo,-71.6146,-33.6135,7.0,0.025,155.13524334409294,57.38778615971141,62.588977803218214
2010,2.0,27.0,8.8,Pomaire,-71.1502,-33.651,6.5,0.025,189.11544239198713,67.27109588790101,71.75947661527465
2010,2.0,27.0,8.8,Talagante,-70.9237,-33.6639,6.5,0.025,210.40353475070606,77.11730762319624,81.06232958156123
2010,2.0,27.0,8.8,Melipilla,-71.2153,-33.6891,6.5,0.025,178.67238052001792,62.75845871192193,67.54736325005578
2010,2.0,27.0,8.8,El Monte,-70.8836,-33.7953,6.5,0.025,203.69394643649557,73.69844477751602,77.81698339542311
2010,2.0,27.0,8.8,Codegua,-70.6688,-34.0356,6.0,0.025,213.1592698141384,85.58706911680996,89.15810979459233
2010,2.0,27.0,8.8,Rancagua,-70.7444,-34.1708,6.5,0.025,199.4264177242967,82.02038683593155,85.7401072943977
2010,2.0,27.0,8.8,Machalí,-70.6493,-34.1808,7.0,0.025,209.82292531265713,89.21766664266526,92.64887578001539
2010,2.0,27.0,8.8,Doñihue,-70.9648,-34.2263,7.5,0.025,172.2237948606684,69.19428560848732,73.56542192503142
2010,2.0,27.0,8.8,San José de Marchihue,-71.5169,-34.2751,6.5,0.025,107.32367352740303,44.61876651879116,51.13566727634809
2010,2.0,27.0,8.8,Requínoa,-70.8168,-34.2856,6.0,0.025,188.21664816102233,80.81935767782282,84.5919069272873
2010,2.0,27.0,8.8,Las Cabras,-71.3071,-34.2913,6.0,0.025,130.41786967467306,52.59969011022465,58.23014289721984
2010,2.0,27.0,8.8,Coltauco,-71.0814,-34.292,7.5,0.025,157.1765069294957,64.20968220417298,68.89778973885784
2010,2.0,27.0,8.8,Esperanza,-71.2666,-34.3069,7.5,0.025,135.08518231592512,54.7471095897632,60.17697359100505
2010,2.0,27.0,8.8,San Fernando,-71.448,-34.3225,6.5,0.025,114.57399414439999,47.73290179741509,53.87441003055764
2010,2.0,27.0,8.8,Pichidehua,-71.2883,-34.355,7.5,0.025,132.55561746383393,54.71160320156403,60.14467280669477
2010,2.0,27.0,8.8,Peumo,-71.1756,-34.3869,7.0,0.025,145.6568212942349,61.46605784024258,66.34831127134302
2010,2.0,27.0,8.8,Marchihue,-71.6194,-34.3975,6.5,0.025,98.34156017301818,42.65390945455473,49.430538474675046
2010,2.0,27.0,8.8,Rengo,-70.8583,-34.4064,7.0,0.025,181.91258328518012,82.52402356769976,86.22201927547998
2010,2.0,27.0,8.8,San Vicente,-71.0775,-34.4386,7.0,0.025,157.04407856974146,69.04450630517621,73.42455987654604
2010,2.0,27.0,8.8,Población,-71.5483,-34.4506,7.5,0.025,105.96926936924167,45.97218353101498,52.32077790656693
2010,2.0,27.0,8.8,Pumanque,-71.7614,-34.6085,8.0,0.025,91.36529504419764,40.980470626901344,47.993969568491636
2010,2.0,27.0,8.8,Santa Cruz,-71.3658,-34.6388,7.5,0.025,129.0393883518499,58.36855988271501,63.48945522621111
2010,2.0,27.0,8.8,Paredones,-71.8992,-34.6481,6.5,0.025,82.43688175139124,37.05048417110991,44.685126378389526
2010,2.0,27.0,8.8,Nancagua,-71.1972,-34.6519,6.5,0.025,146.7759899472998,69.17027030265278,73.54283402127652
2010,2.0,27.0,8.8,Chepica,-71.2939,-34.709,7.5,0.025,138.2354891037538,65.12813285989267,69.75453986626826
2010,2.0,27.0,8.8,Chimbarongo,-71.0434,-34.7125,6.0,0.025,163.87885336118313,81.91188966107632,85.63632295928707
2010,2.0,27.0,8.8,Lolol,-71.6455,-34.7283,7.5,0.025,105.01909379059394,46.8044072212228,53.05350768298954
2010,2.0,27.0,8.8,Teno,-71.2,-34.8833,7.0,0.025,152.29358972291593,78.30632940720191,82.19430252376495
2010,2.0,27.0,8.8,Rauco,-71.3172,-34.9255,7.0,0.025,142.41755081760866,72.15354050068628,76.35545526629484
2010,2.0,27.0,8.8,Romeral,-71.133,-34.9609,6.0,0.025,160.82563025186937,86.40485315075185,89.94343105609197
2010,2.0,27.0,8.8,Hualañe,-71.8025,-34.9754,7.0,0.025,100.64484205898147,45.70789789994995,52.08871348546849
2010,2.0,27.0,8.8,Curicó,-71.2394,-34.9828,7.5,0.025,151.49799074039106,79.87341687737948,83.6886184962246
2010,2.0,27.0,8.8,Licantén,-71.9855,-34.9846,8.0,0.025,86.72001344758985,39.4752933238664,46.715317885510196
2010,2.0,27.0,8.8,Curepto,-72.0196,-35.0917,8.0,0.025,88.46336021158722,40.27193624985299,47.39041033216742
2010,2.0,27.0,8.8,Molina,-71.2823,-35.1143,7.0,0.025,151.81416029279006,82.73295525120108,86.42201123982372
2010,2.0,27.0,8.8,Gualleco,-71.9832,-35.2467,7.5,0.025,97.8669262430505,44.00753385556948,50.603213121185014
2010,2.0,27.0,8.8,Cumpeo,-71.2614,-35.2844,7.0,0.025,159.42587523116575,89.26942060458519,92.69871410767959
2010,2.0,27.0,8.8,Pelarco,-71.5253,-35.3317,6.5,0.025,138.76755034073022,70.7341904523065,75.01565064093056
2010,2.0,27.0,8.8,Constitución,-72.4116,-35.3332,9.0,0.025,77.86241551336245,32.835859154371086,41.257917889111575
2010,2.0,27.0,8.8,Pencahue,-71.8005,-35.3935,7.0,0.025,118.72735621216121,54.76685847528182,60.194941061442414
2010,2.0,27.0,8.8,Talca,-71.6554,-35.4264,8.0,0.025,131.88882994220384,64.29630883624372,68.97852906596813
2010,2.0,27.0,8.8,San Clemente,-71.487,-35.5378,6.5,0.025,150.04842372728075,78.85162468904367,82.71397015160606
2010,2.0,27.0,8.8,Bobadilla,-71.6984,-35.5692,7.0,0.025,134.43515963783886,65.09299564678443,69.72173423267148
2010,2.0,27.0,8.8,Empedrado,-72.2776,-35.5916,7.0,0.025,93.69968234595763,41.04109792930204,48.04574758895461
2010,2.0,27.0,8.8,San Javier,-71.7292,-35.5952,6.5,0.025,133.0966475251251,63.79899824328276,68.5152123180347
2010,2.0,27.0,8.8,Villa Alegre,-71.7443,-35.673,6.5,0.025,135.15976704719387,64.74289632209141,69.39499093098907
2010,2.0,27.0,8.8,Chanco,-72.533,-35.7367,7.0,0.025,85.11625868611453,36.26472831854574,44.03581113317786
2010,2.0,27.0,8.8,Yerbas Buenas,-71.5853,-35.7482,6.0,0.025,150.5415969235577,77.42908711198798,81.35899257694136
2010,2.0,27.0,8.8,Linares,-71.5931,-35.8467,6.5,0.025,153.7711818853337,80.10178203821351,83.90660062138403
2010,2.0,27.0,8.8,Cauquenes,-72.3255,-35.9649,8.0,0.025,103.60781562445577,45.69219192739751,52.07493202366285
2010,2.0,27.0,8.8,Longaví,-71.6836,-35.965,6.5,0.025,151.4006999709569,78.59430845218262,82.46870596302455
2010,2.0,27.0,8.8,Retiro,-71.7577,-36.0517,7.0,0.025,149.04988224919268,77.03642537583934,80.98538742777144
2010,2.0,27.0,8.8,Cobquecura,-72.794,-36.1325,7.0,0.025,80.18439789628765,34.878266156334526,42.90123066079909
2010,2.0,27.0,8.8,Parral,-71.826,-36.1431,8.0,0.025,147.24405752679013,75.88828463104429,79.89401658685942
2010,2.0,27.0,8.8,Quirihue,-72.5416,-36.281,7.0,0.025,97.43327157591993,43.488418906066606,50.152414907843756
2010,2.0,27.0,8.8,Ninhue,-72.3987,-36.3942,7.0,0.025,111.00077722673542,49.570165496567625,55.50876912250965
2010,2.0,27.0,8.8,San Carlos,-71.9589,-36.4262,7.0,0.025,147.10294398239913,76.42538584289885,80.4043639572812
2010,2.0,27.0,8.8,Trehuaco,-72.6697,-36.4324,6.0,0.025,92.34549800543954,41.40195256255345,48.35435676473117
2010,2.0,27.0,8.8,Coelemu,-72.7032,-36.4874,6.5,0.025,91.46548166377492,40.92703700822963,47.94835242645961
2010,2.0,27.0,8.8,San Nicolás,-72.2155,-36.5012,6.5,0.025,129.07793330239207,60.81550509335081,65.74608582948764
2010,2.0,27.0,8.8,Las Pataguas,-72.6577,-36.5149,7.0,0.025,95.0856831869618,42.49439426286093,49.29295777194188
2010,2.0,27.0,8.8,Ranquil - Ñipas,-72.5473,-36.6014,6.5,0.025,105.4588760065278,46.40169545446843,52.69857192740818
2010,2.0,27.0,8.8,Chillán,-72.1012,-36.6104,6.5,0.025,142.24789988667675,70.25594534264614,74.56487107296478
2010,2.0,27.0,8.8,Tomé,-72.9559,-36.6176,7.0,0.025,80.73202330443884,34.893792626084455,42.913854475811924
2010,2.0,27.0,8.8,Penco,-72.9953,-36.7408,7.0,0.025,81.4774388744483,34.53291270323887,42.62093619230453
2010,2.0,27.0,8.8,Bulnes,-72.297,-36.7432,7.0,0.025,130.76775722729846,59.94924065483863,64.94562030830666
2010,2.0,27.0,8.8,Quillón,-72.4748,-36.7455,7.0,0.025,115.88522584681259,50.53716732373758,56.37399598437587
2010,2.0,27.0,8.8,San Ignacio,-72.0315,-36.7997,6.0,0.025,155.31970735422144,78.90933560424,82.76898807912029
2010,2.0,27.0,8.8,Concepción,-73.0485,-36.813,7.5,0.025,80.56101228331538,33.37876257743801,41.69129325578608
2010,2.0,27.0,8.8,Florida,-72.661,-36.824,7.0,0.025,103.61744282659272,44.38617730742326,50.932846750451645
2010,2.0,27.0,8.8,General Cruz,-72.35,-36.93,6.0,0.025,133.51788811892862,58.902326828032145,63.98051459542423
2010,2.0,27.0,8.8,Pemuco,-72.0961,-36.9779,6.0,0.025,157.66961339954926,76.44132877262605,80.41951807032721
2010,2.0,27.0,8.8,Cabrero,-72.4047,-37.0339,6.5,0.025,133.17039709333176,56.66258636998209,61.92471910533513
2010,2.0,27.0,8.8,Lota,-73.1577,-37.0899,7.0,0.025,81.19306832537141,31.844742056023513,40.47356839659248
2010,2.0,27.0,8.8,Monteaguila,-72.4322,-37.1088,6.0,0.025,134.20142202142077,55.68087271727788,61.027712792604945
2010,2.0,27.0,8.8,Yungay,-72.0198,-37.1198,6.0,0.025,171.23086464420712,83.7106246511805,87.35840441325496
2010,2.0,27.0,8.8,Yumbel,-72.5386,-37.1445,6.0,0.025,126.2579648815827,50.57971638295649,56.4121427666003
2010,2.0,27.0,8.8,Arauco,-73.3201,-37.2458,6.0,0.025,79.18787055715146,28.628631621804402,37.99500876004579
2010,2.0,27.0,8.8,Laja,-72.711,-37.2841,6.0,0.025,118.18505152206635,44.94561971908532,51.42111311583607
2010,2.0,27.0,8.8,Peralillo,-71.8735,-37.4132,8.0,0.025,201.16379631436263,98.3538008603601,101.47656027782155
2010,2.0,27.0,8.8,Los Ángeles,-72.3537,-37.4697,6.5,0.025,164.4966714316293,63.728680510136236,68.44973967592568
2010,2.0,27.0,8.8,Curanilahue,-73.345,-37.4779,6.0,0.025,92.45127416050877,28.941446836120605,38.23126321620792
2010,2.0,27.0,8.8,Nacimiento,-72.6731,-37.5025,6.0,0.025,138.4111613874872,47.167193024603925,53.373834787836095
2010,2.0,27.0,8.8,Lebu,-73.6536,-37.6082,6.0,0.025,100.63141792119102,25.81253106330971,35.920870006631326
2010,2.0,27.0,8.8,Tres Pinos,-73.4083,-37.6284,6.0,0.025,109.96877109341281,31.074125264088302,39.870081553305454
2010,2.0,27.0,8.8,Renaico,-72.5841,-37.6714,5.0,0.025,163.85418002531244,54.358613043112456,59.82374908102812
2010,2.0,27.0,8.8,Angol,-72.7164,-37.7952,6.5,0.025,169.15661579670666,56.23139531333788,61.530414926472375
2010,2.0,27.0,8.8,Cañete,-73.3962,-37.8013,5.0,0.025,139.65997224037818,43.60154989170449,50.250545221895585
2010,2.0,27.0,8.8,Los Sauces,-72.8339,-37.9812,5.0,0.025,188.058244508696,68.02021161014416,72.46220621556984
2010,2.0,27.0,8.8,Contulmo,-73.2299,-38.0156,5.0,0.025,178.93110491910244,65.38035158656741,69.99008869634432
2010,2.0,27.0,8.8,Purén,-73.0715,-38.0334,5.0,0.025,186.10069266299226,68.99290965649207,73.37604326350565
2015,9.0,16.0,8.4,Agua Fría,-71.397,-31.546,7.0,0.025,74.33136756782169,38.82116725308987,43.58172196496942
2015,9.0,16.0,8.4,Andacollo,-71.081564,-30.233725,5.0,0.025,109.25340837048705,47.82598478658179,51.76493295026928
2015,9.0,16.0,8.4,Arboleda Grande,-70.98,-31.75,6.0,0.025,111.4465515553189,60.44609796932121,63.60828737087879
2015,9.0,16.0,8.4,Buen Pastor,-71.336119,-29.968097,5.0,0.025,109.53802724900908,50.33458044342111,54.09115871336786
2015,9.0,16.0,8.4,Canela Alta,-71.38,-31.39,7.5,0.025,70.67465328662358,39.18438201038814,43.905572039042504
2015,9.0,16.0,8.4,Canela Baja,-71.458,-31.246,7.0,0.025,63.38487114719374,35.94482857706807,41.04039673266245
2015,9.0,16.0,8.4,Carén,-70.86,-31.56,5.5,0.025,112.36460600465703,63.620229046829586,66.63195184377072
2015,9.0,16.0,8.4,Cerrillos,-71.495,-30.58,6.0,0.025,70.58539685845066,33.22336421374495,38.67913380905355
2015,9.0,16.0,8.4,Chañaral Alto,-71.01,-30.89,6.0,0.025,94.70253116836484,53.71936386825662,57.25428819703967
2015,9.0,16.0,8.4,Combarbalá,-71.0,-31.18,6.0,0.025,93.95887813197359,54.6309339806794,58.11043288550579
2015,9.0,16.0,8.4,Diaguitas,-70.64,-30.02,5.0,0.025,150.60479571695052,65.09060467231797,68.03727125001048
2015,9.0,16.0,8.4,El Molle,-70.95,-29.98,5.5,0.025,130.89087583896404,60.6385388407588,63.7911894800664
2015,9.0,16.0,8.4,El Peñón,-70.81,-30.8,5.0,0.025,110.6375923484412,62.085104674938705,65.16781172509644
2015,9.0,16.0,8.4,El Tambo,-70.78,-30.03,5.0,0.025,139.58280288442282,61.38890222401268,64.50488957287587
2015,9.0,16.0,8.4,Guamalata,-71.17,-30.57,5.0,0.025,91.30878418126234,45.73013408016146,49.83501405165916
2015,9.0,16.0,8.4,Huentelauquén,-71.53,-31.58,5.0,0.025,67.29893538894764,33.700381109572874,39.089629692157196
2015,9.0,16.0,8.4,Hurtado,-70.669127,-30.27779,7.0,0.025,136.21990905862208,71.06492630735164,73.77335029405158
2015,9.0,16.0,8.4,Illapel,-71.11,-31.61,6.0,0.025,96.13079044666537,52.77191708229151,56.366290414393696
2015,9.0,16.0,8.4,La Compañía Alta,-71.22,-29.88,5.0,0.025,121.95014047006318,60.07087886381833,63.25182961789372
2015,9.0,16.0,8.4,La Florida,-71.23,-29.92,5.0,0.025,118.41217285167951,56.6488424221135,60.01145565894038
2015,9.0,16.0,8.4,La Herradura,-71.369006,-30.093294,5.0,0.025,99.9327162011946,41.20817247025249,45.720858925413864
2015,9.0,16.0,8.4,La Jarilla,-71.17,-30.54,5.0,0.025,92.21132056449618,45.55454166861189,49.67393410207025
2015,9.0,16.0,8.4,La Pampa,-71.268,-29.93,5.0,0.025,115.68498981382453,54.73372058132432,58.20707543945158
2015,9.0,16.0,8.4,La Serena,-71.25,-29.9,5.0,0.025,118.83448798127245,57.56097936064014,60.87322734581732
2015,9.0,16.0,8.4,La Torre,-71.37,-30.62,6.0,0.025,77.25624012841476,38.020439301877886,42.87000428326666
2015,9.0,16.0,8.4,Lagunillas,-71.17,-30.54,5.5,0.025,92.21132056449618,45.55454166861189,49.67393410207025
2015,9.0,16.0,8.4,Las Rojas,-71.06,-29.97,5.0,0.025,124.64367974096118,58.73200436310446,61.98170535768794
2015,9.0,16.0,8.4,Las Vegas,-71.250796,-29.910567,5.0,0.025,118.00308821266802,56.71515962210092,60.07406090402002
2015,9.0,16.0,8.4,Los Pozos,-71.14,-30.93,5.0,0.025,85.17057635593805,48.31096346019132,52.21333788402597
2015,9.0,16.0,8.4,Los Vilos,-71.51,-31.91,5.0,0.025,86.50444434732658,35.243866069667575,40.42788094961429
2015,9.0,16.0,8.4,Marquesa,-70.97,-29.97,5.0,0.025,130.232039548883,60.89753162716685,64.03743296558122
2015,9.0,16.0,8.4,Mincha,-71.45,-31.59,6.0,0.025,72.65443094345638,36.529110202089036,41.55309079594304
2015,9.0,16.0,8.4,Monte Patria,-70.958712,-30.696064,6.5,0.025,102.00706410799285,55.20582077266003,58.651224281532116
2015,9.0,16.0,8.4,Ovalle,-71.2,-30.6,5.5,0.025,88.52762560835772,44.64308248866544,48.83941314787994
2015,9.0,16.0,8.4,Paihuano,-70.52,-30.03,6.0,0.025,159.57977047676428,70.28345514550725,73.02087050789007
2015,9.0,16.0,8.4,Pan de Azúcar,-71.07,-29.98,5.0,0.025,123.4003397161932,57.745494957414785,61.04773255753515
2015,9.0,16.0,8.4,Pedregal,-70.689138,-30.838917,5.5,0.025,119.35627710294676,67.25426855513169,70.1100570633436
2015,9.0,16.0,8.4,Peralillo,-70.66,-30.04,5.5,0.025,147.96456055498052,64.50839861101029,67.48049313613909
2015,9.0,16.0,8.4,Pichasca,-70.87,-30.39,5.5,0.025,117.2051165199602,59.92243876696532,63.110871728413244
2015,9.0,16.0,8.4,Pisco Elqui,-70.489823,-30.123373,5.0,0.025,157.2932972882163,73.01892132276329,75.6574274852074
2015,9.0,16.0,8.4,Puerto Oscuro,-71.57,-31.41,6.0,0.025,59.6270917439047,32.3480902695925,37.92996713192915
2015,9.0,16.0,8.4,Punitaqui,-71.256,-30.82,6.0,0.025,79.46324374341181,42.54485541639111,46.929182657927726
2015,9.0,16.0,8.4,Quilitapia,-71.25,-30.92,5.5,0.025,77.9893446047664,43.124192632858936,47.455025579757574
2015,9.0,16.0,8.4,Rapel,-70.77,-30.72,5.5,0.025,115.17406759582066,64.0539448345575,67.04618789616644
2015,9.0,16.0,8.4,Rivadavia,-70.56,-29.98,5.0,0.025,159.16743949254467,68.35243387373477,71.1641670997617
2015,9.0,16.0,8.4,Salamanca,-70.96,-31.78,7.0,0.025,114.34442857653914,60.80950630296328,63.953729518689144
2015,9.0,16.0,8.4,Serón,-70.75,-30.33,5.5,0.025,128.08185790329546,68.27425250278017,71.08907804545579
2015,9.0,16.0,8.4,Sotaquí,-71.12,-30.63,6.5,0.025,92.83565488140592,48.19805415918813,52.108884916792775
2015,9.0,16.0,8.4,Tahuinco,-71.08,-31.8,6.0,0.025,107.10266427590291,58.4139740329399,61.680433079385054
2015,9.0,16.0,8.4,Tambillos,-71.25,-30.19,5.0,0.025,101.1419190790955,41.5944108635748,46.06927910904826
2015,9.0,16.0,8.4,Tongoy,-71.490461,-30.258966,6.0,0.025,84.1954079438254,31.882073409390745,37.533319429825305
2015,9.0,16.0,8.4,Tulahuén,-70.72,-31.01,6.5,0.025,115.3097350374347,66.77886431624648,69.65414691105748
2015,9.0,16.0,8.4,Universidad,-71.238258,-29.918451,5.0,0.025,118.08548208489961,56.4975167697404,59.868630046850235
2015,9.0,16.0,8.4,Vicuña,-70.71,-30.04,5.5,0.025,144.17413913563865,62.997636033917395,66.03775895956379
1751,5.0,24.0,9.1,Arauco,-73.3163,-37.2479,8.0,0.03,74.54593243760124,28.674289569592172,41.30506632436547
1751,5.0,24.0,9.1,Bucalemu Salt,-72.0164,-34.6529,7.0,0.03,177.77290978339937,55.038064555395025,62.55463349539535
1751,5.0,24.0,9.1,Cahuil,-71.9826,-34.5096,7.0,0.03,199.79949477774153,67.69908253382185,73.93956584712025
1751,5.0,24.0,9.1,Cauquenes,-72.3283,-35.9663,8.0,0.03,94.63996220357853,45.72900453206026,54.543885791467
1751,5.0,24.0,9.1,Chillán,-72.1039,-36.6083,7.0,0.03,106.60797017163411,61.15212657538812,67.9961484676279
1751,5.0,24.0,9.1,Colcura,-73.1512,-37.1117,8.0,0.03,75.11378559859281,32.02806677889316,43.70000781845064
1751,5.0,24.0,9.1,Conuco,-72.7942,-36.6364,8.0,0.03,79.85693388672162,39.36011261529205,49.32658600418116
1751,5.0,24.0,9.1,Curico,-71.2445,-34.9834,7.0,0.03,189.52245400658677,67.03876234729303,73.33545717315903
1751,5.0,24.0,9.1,Curimon,-70.6874,-32.7843,6.0,0.03,462.67145030333467,263.6159788307076,265.28716123591715
1751,5.0,24.0,9.1,Guambali,-72.4048,-36.6527,7.0,0.03,93.02379476436246,51.26424237009671,59.26142225359957
1751,5.0,24.0,9.1,Guaraculen,-71.7487,-35.6601,7.0,0.03,124.437477145574,59.526299968389274,66.53776378618437
1751,5.0,24.0,9.1,Imperial,-73.4028,-38.7648,7.0,0.03,109.14582543192198,34.20703655937,45.321241950254226
1751,5.0,24.0,9.1,Fragatas,-73.0235,-36.7464,8.0,0.03,74.50370386723874,33.98710194359852,45.15547276093969
1751,5.0,24.0,9.1,La Compañía,-70.6829,-34.0811,6.0,0.03,322.7160630109436,139.52992808381074,142.66216896154637
1751,5.0,24.0,9.1,Las Vegas de Itata,-72.8607,-36.4091,8.0,0.03,78.0652445052968,35.94965839072789,46.65052582929199
1751,5.0,24.0,9.1,Los Angeles,-72.3554,-37.4752,7.0,0.03,106.66080502770367,58.08142097622286,65.24833395847459
1751,5.0,24.0,9.1,Manco,-72.7198,-36.766,8.0,0.03,82.54278520495883,42.317314774450246,51.7170064046568
1751,5.0,24.0,9.1,Melipilla,-71.2194,-33.6888,7.0,0.03,336.99086092672997,160.55473054471554,163.28415453443614
1751,5.0,24.0,9.1,Nacimiento,-72.6779,-37.5041,7.0,0.03,93.45334749841686,47.046197250688344,55.65283728158056
1751,5.0,24.0,9.1,Nicolas Chavez,-71.3934,-35.5024,7.0,0.03,152.92150518844022,69.44615956060115,75.54245627099957
1751,5.0,24.0,9.1,Nuñoa,-70.5956,-33.463,6.0,0.03,393.10110683319795,198.3854777473106,200.600826027133
